customer_id,age,job,marital,income,visits,active_visits,purchases,dollars,unsubscribe
13303,42,technician,single,low,0,0,0,0,0
13304,56,domestic,married,middle,0,0,0,0,0
13305,40,blue-collar,divorced,low,0,0,0,0,0
13306,31,unemployed,married,high,0,0,0,0,0
13307,29,blue-collar,divorced,low,0,0,0,0,0
13308,42,management,single,middle,0,0,0,0,0
13309,43,blue-collar,married,middle,0,0,0,0,0
13310,38,services,married,low,0,0,0,0,0
13311,45,admin.,married,middle,0,0,0,0,0
13312,41,blue-collar,married,middle,0,0,0,0,0
13313,29,management,single,low,0,0,0,0,0
13314,47,blue-collar,divorced,low,0,0,0,0,0
13315,37,self-employed,single,high,0,0,0,0,0
13316,40,technician,married,low,0,0,0,0,0
13317,34,unemployed,married,low,0,0,0,0,0
13318,50,admin.,married,low,0,0,0,0,0
13319,36,blue-collar,married,low,0,0,0,0,0
13320,32,admin.,married,middle,0,0,0,0,0
13321,27,blue-collar,married,middle,0,0,0,0,0
13322,32,admin.,single,middle,0,0,0,0,0
13323,60,retired,divorced,high,0,0,0,0,1
13324,30,technician,married,middle,0,0,0,0,0
13325,52,services,married,low,0,0,0,0,0
13326,57,self-employed,married,low,0,0,0,0,0
13327,48,blue-collar,married,middle,0,0,0,0,0
13328,28,blue-collar,married,middle,0,0,0,0,0
13329,49,technician,divorced,low,0,0,0,0,0
13330,43,services,divorced,high,1,0,0,0,0
13331,28,management,single,middle,0,0,0,0,0
13332,44,technician,married,low,0,0,0,0,0
13333,36,blue-collar,married,high,6,0,0,0,0
13334,42,blue-collar,married,middle,0,0,0,0,0
13335,52,admin.,married,middle,0,0,0,0,0
13336,30,services,single,high,0,0,0,0,0
13337,54,services,single,high,0,0,0,0,0
13338,46,technician,married,middle,0,0,0,0,0
13339,22,blue-collar,married,low,0,0,0,0,0
13340,41,admin.,divorced,middle,0,0,0,0,0
13341,36,blue-collar,single,middle,0,0,0,0,0
13342,28,blue-collar,married,middle,0,0,0,0,0
13343,25,admin.,single,middle,3,1,1,62.99,0
13344,51,services,married,low,0,0,0,0,0
13345,45,blue-collar,married,low,0,0,0,0,0
13346,26,technician,single,low,0,0,0,0,0
13347,55,domestic,married,low,0,0,0,0,0
13348,28,admin.,single,low,0,0,0,0,0
13349,32,blue-collar,single,middle,0,0,0,0,0
13350,35,management,married,low,0,0,0,0,0
13351,40,blue-collar,married,low,0,0,0,0,0
13352,55,admin.,married,high,0,0,0,0,0
13353,55,entrepreneur,married,middle,0,0,0,0,0
13354,47,self-employed,married,low,0,0,0,0,0
13355,35,self-employed,single,high,0,0,0,0,0
13356,25,blue-collar,single,high,0,0,0,0,0
13357,34,blue-collar,married,high,0,0,0,0,0
13358,27,blue-collar,married,low,0,0,0,0,0
13359,32,admin.,married,middle,0,0,0,0,0
13360,32,admin.,divorced,low,0,0,0,0,0
13361,47,services,married,high,0,0,0,0,0
13362,44,services,married,low,0,0,0,0,0
13363,27,technician,married,middle,0,0,0,0,0
13364,53,services,married,middle,0,0,0,0,0
13365,30,services,single,high,0,0,0,0,0
13366,32,blue-collar,divorced,middle,0,0,0,0,1
13367,29,technician,married,low,5,0,0,0,0
13368,57,retired,married,low,0,0,0,0,0
13369,30,blue-collar,married,low,0,0,0,0,0
13370,32,domestic,married,low,0,0,0,0,0
13371,53,retired,married,low,0,0,0,0,0
13372,26,blue-collar,married,high,0,0,0,0,0
13373,21,blue-collar,single,middle,0,0,0,0,0
13374,43,management,married,middle,0,0,0,0,0
13375,57,domestic,married,low,0,0,0,0,0
13376,50,management,married,middle,0,0,0,0,0
13377,55,retired,married,low,0,0,0,0,1
13378,58,services,married,low,0,0,0,0,0
13379,25,blue-collar,single,middle,0,0,0,0,0
13380,57,blue-collar,married,low,0,0,0,0,0
13381,30,blue-collar,married,high,0,0,0,0,0
13382,39,technician,married,low,0,0,0,0,0
13383,55,retired,single,middle,0,0,0,0,0
13384,56,management,married,middle,0,0,0,0,0
13385,33,blue-collar,single,middle,0,0,0,0,0
13386,54,technician,divorced,middle,0,0,0,0,0
13387,49,technician,married,low,0,0,0,0,1
13388,28,services,married,low,0,0,0,0,0
13389,46,entrepreneur,married,low,0,0,0,0,0
13390,51,blue-collar,married,low,0,0,0,0,0
13391,42,admin.,divorced,low,0,0,0,0,0
13392,60,retired,divorced,low,0,0,0,0,0
13393,31,blue-collar,married,low,0,0,0,0,0
13394,34,technician,married,high,0,0,0,0,0
13395,29,admin.,single,low,0,0,0,0,0
13396,51,services,married,middle,0,0,0,0,0
13397,60,retired,married,low,0,0,0,0,0
13398,60,blue-collar,married,middle,0,0,0,0,0
13399,56,blue-collar,married,low,0,0,0,0,0
13400,52,blue-collar,single,high,0,0,0,0,0
13401,41,admin.,divorced,high,0,0,0,0,0
13402,24,services,single,low,0,0,0,0,0
13403,55,blue-collar,married,low,0,0,0,0,0
13404,34,admin.,single,low,19,6,4,285.96,0
13405,36,technician,married,middle,0,0,0,0,0
13406,34,technician,divorced,low,0,0,0,0,0
13407,24,management,single,middle,0,0,0,0,0
13408,37,management,married,middle,0,0,0,0,0
13409,40,technician,married,low,0,0,0,0,0
13410,39,services,married,middle,0,0,0,0,0
13411,34,entrepreneur,married,low,0,0,0,0,0
13412,52,management,married,middle,5,0,0,0,0
13413,56,entrepreneur,married,low,0,0,0,0,0
13414,27,services,married,middle,0,0,0,0,0
13415,41,blue-collar,married,middle,0,0,0,0,0
13416,36,management,single,high,0,0,0,0,0
13417,49,admin.,divorced,high,0,0,0,0,0
13418,26,services,single,low,0,0,0,0,0
13419,42,blue-collar,divorced,middle,0,0,0,0,0
13420,51,blue-collar,married,low,0,0,0,0,0
13421,37,technician,divorced,high,0,0,0,0,0
13422,49,admin.,married,low,39,19,15,745.85,0
13423,50,blue-collar,married,high,0,0,0,0,0
13424,28,self-employed,single,low,0,0,0,0,0
13425,35,technician,married,high,0,0,0,0,0
13426,47,blue-collar,married,middle,5,1,1,36.99,0
13427,33,services,married,middle,0,0,0,0,0
13428,45,entrepreneur,married,middle,0,0,0,0,0
13429,38,blue-collar,single,middle,0,0,0,0,0
13430,34,blue-collar,married,low,0,0,0,0,0
13431,49,blue-collar,married,middle,0,0,0,0,0
13432,37,self-employed,married,low,0,0,0,0,1
13433,45,admin.,single,low,0,0,0,0,0
13434,44,admin.,married,low,0,0,0,0,0
13435,33,blue-collar,married,middle,0,0,0,0,0
13436,55,management,married,low,0,0,0,0,0
13437,56,technician,married,high,0,0,0,0,0
13438,40,admin.,married,middle,0,0,0,0,0
13439,27,blue-collar,single,high,0,0,0,0,0
13440,57,retired,married,low,0,0,0,0,0
13441,39,technician,married,low,0,0,0,0,0
13442,49,admin.,married,high,0,0,0,0,1
13443,34,services,single,low,0,0,0,0,0
13444,59,retired,married,low,0,0,0,0,0
13445,41,services,married,middle,0,0,0,0,0
13446,30,blue-collar,married,middle,23,6,4,201.96,0
13447,44,admin.,single,low,0,0,0,0,0
13448,41,blue-collar,single,low,0,0,0,0,0
13449,31,blue-collar,married,middle,0,0,0,0,0
13450,49,technician,married,middle,0,0,0,0,0
13451,35,technician,married,middle,0,0,0,0,1
13452,39,blue-collar,married,middle,0,0,0,0,0
13453,51,admin.,divorced,low,0,0,0,0,0
13454,39,services,single,low,0,0,0,0,0
13455,35,services,married,middle,0,0,0,0,1
13456,54,admin.,married,low,0,0,0,0,0
13457,59,technician,married,low,0,0,0,0,0
13458,57,domestic,married,low,0,0,0,0,0
13459,39,blue-collar,divorced,low,0,0,0,0,0
13460,29,services,single,low,0,0,0,0,0
13461,40,domestic,married,low,0,0,0,0,0
13462,43,admin.,single,low,0,0,0,0,0
13463,41,blue-collar,married,low,0,0,0,0,0
13464,45,technician,married,low,2,0,0,0,0
13465,60,retired,married,low,0,0,0,0,0
13466,31,services,married,low,0,0,0,0,0
13467,59,technician,married,low,0,0,0,0,0
13468,59,technician,married,middle,0,0,0,0,0
13469,29,services,single,high,0,0,0,0,0
13470,49,domestic,married,middle,0,0,0,0,0
13471,47,management,married,middle,0,0,0,0,0
13472,32,admin.,married,low,0,0,0,0,0
13473,35,blue-collar,divorced,low,0,0,0,0,0
13474,52,technician,divorced,middle,0,0,0,0,0
13475,30,management,married,low,0,0,0,0,0
13476,43,admin.,single,low,0,0,0,0,0
13477,45,unemployed,divorced,low,0,0,0,0,0
13478,28,technician,single,middle,0,0,0,0,0
13479,41,entrepreneur,single,high,0,0,0,0,0
13480,38,management,married,low,0,0,0,0,0
13481,31,admin.,single,low,0,0,0,0,0
13482,29,self-employed,single,middle,1,0,0,0,0
13483,29,technician,married,middle,0,0,0,0,0
13484,33,admin.,married,middle,0,0,0,0,0
13485,40,services,single,low,0,0,0,0,1
13486,26,technician,divorced,low,0,0,0,0,0
13487,41,technician,married,low,0,0,0,0,0
13488,31,management,married,low,0,0,0,0,0
13489,53,technician,divorced,middle,0,0,0,0,0
13490,45,technician,single,high,0,0,0,0,0
13491,58,services,married,middle,0,0,0,0,0
13492,37,technician,single,low,0,0,0,0,0
13493,47,technician,divorced,low,0,0,0,0,0
13494,55,retired,married,low,0,0,0,0,0
13495,44,technician,single,low,0,0,0,0,0
13496,27,technician,single,middle,0,0,0,0,0
13497,31,management,single,middle,0,0,0,0,0
13498,22,student,single,middle,0,0,0,0,0
13499,30,admin.,married,high,0,0,0,0,0
13500,51,blue-collar,divorced,low,0,0,0,0,0
13501,35,admin.,married,middle,0,0,0,0,0
13502,29,technician,single,middle,0,0,0,0,0
13503,31,admin.,divorced,middle,0,0,0,0,0
13504,35,self-employed,married,low,0,0,0,0,1
13505,48,technician,married,low,0,0,0,0,0
13506,30,services,single,low,0,0,0,0,1
13507,45,technician,single,low,0,0,0,0,0
13508,45,self-employed,married,low,0,0,0,0,0
13509,50,services,married,low,0,0,0,0,0
13510,35,retired,single,middle,0,0,0,0,0
13511,41,services,married,low,0,0,0,0,0
13512,37,services,single,low,0,0,0,0,0
13513,38,admin.,married,low,0,0,0,0,0
13514,50,management,married,middle,0,0,0,0,0
13515,35,technician,single,low,0,0,0,0,0
13516,44,technician,married,low,0,0,0,0,0
13517,34,services,married,low,0,0,0,0,0
13518,32,blue-collar,single,low,10,1,1,40.99,0
13519,41,entrepreneur,married,low,0,0,0,0,0
13520,33,technician,single,middle,0,0,0,0,0
13521,45,technician,divorced,low,0,0,0,0,0
13522,27,admin.,single,middle,0,0,0,0,0
13523,37,technician,single,low,0,0,0,0,0
13524,37,blue-collar,married,middle,0,0,0,0,0
13525,54,services,married,low,0,0,0,0,0
13526,26,services,married,middle,0,0,0,0,0
13527,45,blue-collar,divorced,low,0,0,0,0,0
13528,54,unemployed,married,low,0,0,0,0,0
13529,58,retired,married,middle,0,0,0,0,0
13530,50,management,married,low,0,0,0,0,0
13531,51,blue-collar,married,low,0,0,0,0,0
13532,27,admin.,divorced,low,0,0,0,0,0
13533,32,management,married,low,0,0,0,0,0
13534,29,blue-collar,single,middle,0,0,0,0,0
13535,29,services,single,low,0,0,0,0,0
13536,44,blue-collar,married,middle,0,0,0,0,0
13537,39,services,single,low,0,0,0,0,0
13538,55,retired,married,low,0,0,0,0,0
13539,33,blue-collar,married,middle,0,0,0,0,0
13540,48,blue-collar,married,middle,0,0,0,0,0
13541,49,blue-collar,married,middle,0,0,0,0,0
13542,35,blue-collar,married,low,0,0,0,0,0
13543,57,retired,married,low,0,0,0,0,0
13544,53,services,divorced,low,0,0,0,0,0
13545,58,unemployed,married,low,0,0,0,0,0
13546,34,technician,married,low,0,0,0,0,0
13547,52,domestic,married,low,0,0,0,0,0
13548,56,admin.,married,low,0,0,0,0,0
13549,34,technician,married,low,0,0,0,0,1
13550,35,services,married,high,0,0,0,0,0
13551,30,management,single,low,0,0,0,0,0
13552,48,management,single,low,0,0,0,0,0
13553,50,admin.,married,low,0,0,0,0,0
13554,44,technician,divorced,middle,0,0,0,0,0
13555,38,services,married,middle,0,0,0,0,0
13556,40,services,divorced,high,0,0,0,0,0
13557,44,technician,single,middle,0,0,0,0,0
13558,33,services,single,high,0,0,0,0,0
13559,29,services,single,middle,0,0,0,0,0
13560,51,services,married,low,0,0,0,0,0
13561,57,blue-collar,married,low,3,0,0,0,0
13562,35,technician,divorced,low,0,0,0,0,0
13563,61,retired,married,middle,0,0,0,0,0
13564,52,blue-collar,married,middle,0,0,0,0,0
13565,33,services,married,middle,0,0,0,0,0
13566,59,retired,married,middle,0,0,0,0,0
13567,47,blue-collar,married,low,0,0,0,0,1
13568,37,services,single,low,0,0,0,0,0
13569,49,technician,divorced,high,0,0,0,0,0
13570,60,blue-collar,married,middle,0,0,0,0,0
13571,51,blue-collar,single,low,0,0,0,0,0
13572,47,technician,married,low,0,0,0,0,0
13573,40,blue-collar,married,low,0,0,0,0,0
13574,31,self-employed,married,low,2,0,0,0,0
13575,38,management,married,low,0,0,0,0,0
13576,54,technician,married,low,0,0,0,0,0
13577,45,services,divorced,low,0,0,0,0,0
13578,47,admin.,married,high,0,0,0,0,0
13579,34,blue-collar,married,middle,0,0,0,0,0
13580,54,retired,married,low,0,0,0,0,0
13581,56,entrepreneur,married,middle,0,0,0,0,1
13582,57,technician,married,middle,0,0,0,0,0
13583,42,admin.,single,middle,0,0,0,0,0
13584,34,blue-collar,married,low,1,0,0,0,0
13585,27,admin.,married,low,0,0,0,0,0
13586,51,blue-collar,divorced,low,0,0,0,0,0
13587,30,entrepreneur,married,low,0,0,0,0,0
13588,44,blue-collar,married,middle,0,0,0,0,0
13589,33,technician,single,low,0,0,0,0,0
13590,36,technician,married,low,0,0,0,0,1
13591,56,management,divorced,low,0,0,0,0,0
13592,44,entrepreneur,married,high,0,0,0,0,0
13593,31,technician,single,middle,0,0,0,0,0
13594,47,technician,married,middle,0,0,0,0,0
13595,48,blue-collar,married,low,0,0,0,0,0
13596,31,admin.,single,middle,16,3,2,103.98,0
13597,39,blue-collar,married,middle,0,0,0,0,0
13598,30,services,single,low,1,0,0,0,0
13599,30,technician,single,middle,0,0,0,0,1
13600,31,technician,single,middle,0,0,0,0,0
13601,49,retired,married,low,0,0,0,0,0
13602,26,blue-collar,married,middle,0,0,0,0,0
13603,34,technician,married,middle,0,0,0,0,0
13604,36,admin.,married,low,0,0,0,0,0
13605,31,admin.,married,low,0,0,0,0,0
13606,25,management,single,middle,0,0,0,0,0
13607,42,management,single,high,0,0,0,0,0
13608,32,services,single,middle,0,0,0,0,0
13609,32,admin.,single,low,0,0,0,0,0
13610,36,technician,married,middle,0,0,0,0,0
13611,46,management,single,middle,0,0,0,0,0
13612,31,blue-collar,single,low,0,0,0,0,0
13613,37,technician,single,middle,0,0,0,0,0
13614,26,admin.,married,low,0,0,0,0,0
13615,36,management,married,high,0,0,0,0,0
13616,31,blue-collar,married,low,0,0,0,0,0
13617,35,admin.,married,low,0,0,0,0,0
13618,30,blue-collar,married,high,0,0,0,0,0
13619,36,management,married,low,0,0,0,0,0
13620,24,admin.,single,low,0,0,0,0,0
13621,26,blue-collar,married,middle,0,0,0,0,0
13622,27,services,single,middle,0,0,0,0,1
13623,59,domestic,married,middle,0,0,0,0,0
13624,36,technician,married,low,0,0,0,0,0
13625,28,admin.,single,high,0,0,0,0,0
13626,31,domestic,married,low,0,0,0,0,0
13627,35,management,married,low,0,0,0,0,0
13628,37,management,married,high,0,0,0,0,0
13629,59,retired,divorced,low,0,0,0,0,0
13630,32,technician,single,low,1,0,0,0,0
13631,40,blue-collar,married,low,0,0,0,0,0
13632,29,services,married,low,0,0,0,0,1
13633,41,services,married,high,52,33,30,1658.7,0
13634,25,unemployed,single,low,0,0,0,0,0
13635,34,admin.,divorced,middle,0,0,0,0,0
13636,37,blue-collar,single,high,0,0,0,0,0
13637,26,blue-collar,single,low,0,0,0,0,0
13638,36,management,single,middle,0,0,0,0,0
13639,56,services,divorced,high,0,0,0,0,0
13640,29,admin.,single,high,0,0,0,0,0
13641,31,blue-collar,single,low,0,0,0,0,0
13642,57,retired,married,middle,0,0,0,0,0
13643,30,admin.,single,middle,0,0,0,0,0
13644,28,admin.,married,middle,0,0,0,0,0
13645,45,services,single,middle,0,0,0,0,0
13646,26,technician,single,low,0,0,0,0,0
13647,51,blue-collar,married,middle,0,0,0,0,0
13648,50,management,married,middle,0,0,0,0,0
13649,45,blue-collar,divorced,low,0,0,0,0,0
13650,37,self-employed,divorced,low,0,0,0,0,0
13651,29,services,single,middle,0,0,0,0,0
13652,31,technician,married,middle,0,0,0,0,1
13653,44,blue-collar,married,high,0,0,0,0,0
13654,48,blue-collar,divorced,low,0,0,0,0,0
13655,53,blue-collar,married,middle,0,0,0,0,0
13656,26,blue-collar,single,middle,0,0,0,0,1
13657,61,retired,married,low,0,0,0,0,0
13658,27,management,single,low,0,0,0,0,0
13659,54,blue-collar,married,middle,0,0,0,0,1
13660,43,blue-collar,married,middle,0,0,0,0,0
13661,31,technician,single,low,0,0,0,0,0
13662,27,technician,single,middle,0,0,0,0,1
13663,28,blue-collar,single,low,0,0,0,0,0
13664,50,blue-collar,married,high,0,0,0,0,0
13665,29,blue-collar,single,middle,0,0,0,0,0
13666,25,blue-collar,single,middle,0,0,0,0,0
13667,38,blue-collar,married,low,0,0,0,0,0
13668,36,technician,single,low,0,0,0,0,0
13669,32,blue-collar,divorced,high,0,0,0,0,0
13670,44,technician,married,high,0,0,0,0,0
13671,37,blue-collar,married,middle,0,0,0,0,0
13672,48,services,married,high,0,0,0,0,0
13673,30,admin.,married,middle,0,0,0,0,0
13674,54,technician,married,middle,0,0,0,0,0
13675,36,unemployed,divorced,low,0,0,0,0,0
13676,33,technician,single,middle,0,0,0,0,0
13677,34,services,married,middle,0,0,0,0,1
13678,28,services,single,low,0,0,0,0,0
13679,33,management,married,high,0,0,0,0,0
13680,30,services,married,middle,0,0,0,0,0
13681,34,admin.,single,middle,0,0,0,0,0
13682,35,admin.,divorced,middle,0,0,0,0,0
13683,44,entrepreneur,married,low,0,0,0,0,0
13684,36,services,married,low,0,0,0,0,0
13685,49,blue-collar,married,low,0,0,0,0,0
13686,55,blue-collar,married,low,0,0,0,0,0
13687,51,technician,married,middle,0,0,0,0,0
13688,51,management,married,high,0,0,0,0,0
13689,38,blue-collar,married,middle,0,0,0,0,0
13690,59,entrepreneur,married,high,0,0,0,0,0
13691,54,management,divorced,high,0,0,0,0,0
13692,43,management,single,low,0,0,0,0,0
13693,60,entrepreneur,divorced,high,0,0,0,0,1
13694,34,services,married,low,0,0,0,0,0
13695,31,admin.,single,low,0,0,0,0,0
13696,43,technician,married,low,0,0,0,0,1
13697,53,blue-collar,married,middle,0,0,0,0,0
13698,47,blue-collar,married,low,0,0,0,0,0
13699,59,management,married,middle,0,0,0,0,0
13700,39,management,married,middle,0,0,0,0,1
13701,56,domestic,married,low,0,0,0,0,0
13702,41,services,married,middle,0,0,0,0,0
13703,41,domestic,married,high,0,0,0,0,0
13704,60,retired,married,low,0,0,0,0,0
13705,58,management,married,high,0,0,0,0,0
13706,56,blue-collar,married,middle,0,0,0,0,0
13707,36,unemployed,single,low,0,0,0,0,0
13708,39,management,married,high,0,0,0,0,0
13709,46,management,married,middle,0,0,0,0,0
13710,58,blue-collar,divorced,middle,0,0,0,0,1
13711,52,management,married,high,0,0,0,0,0
13712,41,services,married,middle,0,0,0,0,0
13713,59,blue-collar,married,low,0,0,0,0,0
13714,35,unknown,married,middle,0,0,0,0,0
13715,43,management,divorced,low,0,0,0,0,0
13716,50,blue-collar,married,high,0,0,0,0,0
13717,49,technician,married,middle,0,0,0,0,0
13718,51,self-employed,married,low,0,0,0,0,0
13719,39,technician,single,middle,0,0,0,0,0
13720,38,management,married,high,0,0,0,0,0
13721,30,services,single,low,0,0,0,0,0
13722,41,technician,married,middle,0,0,0,0,0
13723,45,unemployed,divorced,low,22,5,3,140.97,0
13724,54,services,divorced,middle,0,0,0,0,0
13725,47,admin.,single,high,0,0,0,0,0
13726,53,management,divorced,middle,0,0,0,0,0
13727,41,blue-collar,married,middle,0,0,0,0,0
13728,42,blue-collar,divorced,middle,0,0,0,0,0
13729,33,services,single,middle,0,0,0,0,0
13730,34,self-employed,married,low,0,0,0,0,0
13731,54,blue-collar,divorced,high,0,0,0,0,0
13732,37,entrepreneur,married,middle,0,0,0,0,0
13733,59,admin.,married,high,0,0,0,0,0
13734,38,technician,married,high,0,0,0,0,0
13735,27,admin.,single,middle,0,0,0,0,0
13736,59,management,married,middle,0,0,0,0,0
13737,31,admin.,single,low,0,0,0,0,0
13738,42,blue-collar,divorced,low,0,0,0,0,0
13739,45,blue-collar,divorced,high,0,0,0,0,0
13740,37,self-employed,married,high,0,0,0,0,0
13741,42,blue-collar,divorced,high,0,0,0,0,0
13742,40,blue-collar,married,middle,0,0,0,0,0
13743,42,unemployed,married,low,0,0,0,0,0
13744,27,management,single,high,0,0,0,0,0
13745,45,management,married,high,0,0,0,0,0
13746,43,technician,divorced,low,0,0,0,0,0
13747,41,admin.,married,middle,0,0,0,0,1
13748,47,unknown,divorced,low,0,0,0,0,0
13749,47,management,married,high,0,0,0,0,0
13750,44,blue-collar,married,low,0,0,0,0,0
13751,46,unknown,married,high,0,0,0,0,0
13752,40,admin.,married,high,0,0,0,0,0
13753,33,technician,divorced,middle,0,0,0,0,0
13754,36,entrepreneur,divorced,middle,0,0,0,0,0
13755,25,blue-collar,married,low,0,0,0,0,1
13756,45,technician,married,middle,0,0,0,0,0
13757,27,services,single,middle,0,0,0,0,0
13758,43,services,married,low,0,0,0,0,0
13759,37,self-employed,married,high,0,0,0,0,0
13760,47,management,married,high,0,0,0,0,0
13761,48,management,married,middle,0,0,0,0,1
13762,30,services,married,low,0,0,0,0,0
13763,35,self-employed,married,low,0,0,0,0,0
13764,59,unknown,married,high,0,0,0,0,0
13765,46,unemployed,married,middle,0,0,0,0,0
13766,43,technician,married,low,0,0,0,0,0
13767,52,retired,married,middle,0,0,0,0,0
13768,37,services,married,middle,0,0,0,0,0
13769,45,technician,married,middle,0,0,0,0,0
13770,54,management,divorced,low,0,0,0,0,1
13771,28,management,single,low,0,0,0,0,0
13772,42,management,married,high,0,0,0,0,0
13773,44,services,married,middle,0,0,0,0,0
13774,57,admin.,married,high,0,0,0,0,0
13775,46,blue-collar,married,high,0,0,0,0,0
13776,27,blue-collar,single,low,0,0,0,0,0
13777,51,technician,married,high,0,0,0,0,0
13778,29,admin.,married,middle,0,0,0,0,1
13779,57,technician,married,low,0,0,0,0,0
13780,59,retired,divorced,low,0,0,0,0,0
13781,57,retired,married,middle,0,0,0,0,0
13782,26,services,married,low,0,0,0,0,0
13783,36,services,married,low,0,0,0,0,0
13784,35,management,single,low,0,0,0,0,0
13785,40,admin.,single,low,0,0,0,0,0
13786,51,blue-collar,married,middle,0,0,0,0,0
13787,45,services,divorced,low,0,0,0,0,0
13788,33,blue-collar,single,middle,0,0,0,0,0
13789,53,blue-collar,married,low,0,0,0,0,0
13790,39,blue-collar,single,middle,0,0,0,0,1
13791,43,management,married,middle,0,0,0,0,0
13792,60,blue-collar,divorced,high,0,0,0,0,0
13793,28,domestic,single,middle,0,0,0,0,0
13794,46,technician,married,middle,0,0,0,0,0
13795,56,management,married,low,0,0,0,0,0
13796,32,self-employed,single,high,0,0,0,0,0
13797,32,admin.,married,high,0,0,0,0,0
13798,34,blue-collar,single,low,0,0,0,0,0
13799,30,management,single,low,0,0,0,0,0
13800,51,blue-collar,married,middle,0,0,0,0,0
13801,29,services,married,low,0,0,0,0,0
13802,35,services,single,high,0,0,0,0,0
13803,29,blue-collar,married,low,0,0,0,0,0
13804,31,blue-collar,single,low,0,0,0,0,0
13805,40,technician,married,low,0,0,0,0,0
13806,29,blue-collar,married,low,0,0,0,0,0
13807,44,domestic,married,middle,0,0,0,0,0
13808,32,services,single,low,6,0,0,0,0
13809,36,blue-collar,married,middle,0,0,0,0,0
13810,40,technician,married,middle,0,0,0,0,0
13811,37,management,single,low,0,0,0,0,0
13812,45,management,single,low,0,0,0,0,1
13813,55,domestic,divorced,high,0,0,0,0,0
13814,39,admin.,married,high,0,0,0,0,0
13815,25,technician,single,middle,0,0,0,0,0
13816,41,technician,single,middle,0,0,0,0,0
13817,34,technician,single,middle,0,0,0,0,0
13818,37,admin.,single,low,0,0,0,0,0
13819,51,retired,married,high,0,0,0,0,0
13820,35,admin.,single,low,0,0,0,0,1
13821,49,blue-collar,married,low,0,0,0,0,0
13822,28,technician,single,middle,0,0,0,0,0
13823,26,blue-collar,single,middle,0,0,0,0,0
13824,27,management,married,low,0,0,0,0,0
13825,45,admin.,divorced,low,0,0,0,0,0
13826,34,admin.,divorced,middle,0,0,0,0,0
13827,27,services,married,middle,0,0,0,0,0
13828,35,services,divorced,low,0,0,0,0,0
13829,48,admin.,married,low,0,0,0,0,0
13830,33,services,single,middle,0,0,0,0,0
13831,31,technician,single,middle,0,0,0,0,0
13832,40,blue-collar,single,low,0,0,0,0,0
13833,56,domestic,divorced,middle,0,0,0,0,0
13834,29,blue-collar,single,middle,0,0,0,0,0
13835,40,management,divorced,middle,0,0,0,0,0
13836,35,admin.,married,low,0,0,0,0,0
13837,30,admin.,married,low,0,0,0,0,0
13838,59,blue-collar,married,high,0,0,0,0,0
13839,34,blue-collar,married,middle,0,0,0,0,0
13840,26,blue-collar,single,middle,0,0,0,0,0
13841,41,management,married,low,0,0,0,0,0
13842,31,unknown,single,low,0,0,0,0,0
13843,58,blue-collar,married,high,0,0,0,0,0
13844,35,blue-collar,married,low,0,0,0,0,0
13845,27,technician,married,low,0,0,0,0,0
13846,40,management,married,low,0,0,0,0,1
13847,52,technician,divorced,low,0,0,0,0,0
13848,38,technician,married,low,0,0,0,0,1
13849,30,blue-collar,single,low,0,0,0,0,0
13850,25,blue-collar,single,middle,0,0,0,0,0
13851,57,blue-collar,married,middle,0,0,0,0,0
13852,29,services,married,middle,0,0,0,0,0
13853,48,blue-collar,married,low,0,0,0,0,0
13854,29,blue-collar,married,middle,0,0,0,0,1
13855,31,domestic,married,low,0,0,0,0,0
13856,38,domestic,divorced,middle,0,0,0,0,0
13857,29,technician,married,low,0,0,0,0,0
13858,40,blue-collar,married,middle,0,0,0,0,0
13859,31,admin.,single,middle,0,0,0,0,0
13860,34,blue-collar,married,low,0,0,0,0,0
13861,29,blue-collar,married,middle,0,0,0,0,0
13862,44,domestic,married,low,0,0,0,0,0
13863,41,blue-collar,single,high,10,3,2,40.98,0
13864,34,blue-collar,divorced,middle,0,0,0,0,0
13865,35,entrepreneur,married,low,9,1,1,56.99,0
13866,43,management,divorced,low,0,0,0,0,0
13867,59,blue-collar,divorced,high,0,0,0,0,0
13868,46,management,married,middle,0,0,0,0,0
13869,55,blue-collar,single,low,0,0,0,0,0
13870,41,domestic,married,high,0,0,0,0,0
13871,59,management,single,middle,0,0,0,0,0
13872,39,technician,married,low,0,0,0,0,0
13873,26,technician,divorced,middle,0,0,0,0,0
13874,33,blue-collar,married,high,0,0,0,0,0
13875,32,technician,single,low,0,0,0,0,0
13876,41,technician,divorced,low,0,0,0,0,0
13877,29,services,married,low,0,0,0,0,0
13878,31,blue-collar,single,low,0,0,0,0,0
13879,37,admin.,married,low,0,0,0,0,0
13880,50,admin.,single,low,0,0,0,0,0
13881,27,management,single,middle,0,0,0,0,0
13882,47,management,married,low,0,0,0,0,0
13883,47,technician,single,low,0,0,0,0,0
13884,47,domestic,married,middle,0,0,0,0,0
13885,51,services,married,middle,0,0,0,0,0
13886,57,retired,married,low,0,0,0,0,0
13887,44,technician,divorced,low,0,0,0,0,0
13888,51,management,married,high,0,0,0,0,0
13889,28,blue-collar,married,low,0,0,0,0,0
13890,41,admin.,single,low,0,0,0,0,0
13891,30,management,single,middle,0,0,0,0,0
13892,25,blue-collar,single,middle,0,0,0,0,0
13893,32,admin.,single,low,0,0,0,0,0
13894,40,services,married,middle,0,0,0,0,0
