campaign ,id,opened,clicked,purchased,dollars,unsub
B,22328,0,0,0,0,0
B,22338,0,0,0,0,0
B,22341,1,0,0,0,0
B,22346,1,1,1,75.99,0
B,22352,1,0,0,0,0
B,22356,0,0,0,0,0
B,22371,0,0,0,0,0
B,22377,1,0,0,0,0
B,22394,1,0,0,0,0
B,22403,0,0,0,0,0
B,22407,0,0,0,0,0
B,22408,1,0,0,0,0
B,22414,1,0,0,0,0
B,22435,0,0,0,0,0
B,22439,1,0,0,0,0
B,22456,1,0,0,0,0
B,22458,0,0,0,0,0
B,22462,1,0,0,0,0
B,22477,1,0,0,0,0
B,22482,0,0,0,0,0
B,22486,1,0,0,0,0
B,22487,0,0,0,0,0
B,22488,1,0,0,0,0
B,22507,0,0,0,0,0
B,22514,0,0,0,0,0
B,22515,1,0,0,0,0
B,22520,1,0,0,0,0
B,22536,1,0,0,0,0
B,22552,1,0,0,0,0
B,22559,0,0,0,0,0
B,22567,0,0,0,0,0
B,22572,1,0,0,0,0
B,22601,1,0,0,0,0
B,22612,0,0,0,0,0
B,22617,0,0,0,0,0
B,22639,0,0,0,0,0
B,22650,0,0,0,0,0
B,22658,0,0,0,0,0
B,22688,1,0,0,0,0
B,22691,0,0,0,0,0
B,22704,1,0,0,0,0
B,22720,1,0,0,0,0
B,22733,1,0,0,0,0
B,22737,0,0,0,0,0
B,22738,0,0,0,0,0
B,22753,0,0,0,0,0
B,22754,0,0,0,0,0
B,22765,1,0,0,0,0
B,22768,1,0,0,0,0
B,22779,1,0,0,0,0
B,22810,0,0,0,0,1
B,22814,0,0,0,0,0
B,22816,1,0,0,0,0
B,22824,0,0,0,0,0
B,22826,0,0,0,0,0
B,22846,1,0,0,0,0
B,22851,0,0,0,0,0
B,22854,1,0,0,0,0
B,22868,1,0,0,0,0
B,22900,1,0,0,0,0
B,22906,1,0,0,0,0
B,22912,1,0,0,0,0
B,22917,1,0,0,0,0
B,22921,0,0,0,0,0
B,22929,0,0,0,0,0
B,22942,0,0,0,0,0
B,22964,0,0,0,0,0
B,22975,1,0,0,0,0
B,22990,1,0,0,0,0
B,22993,0,0,0,0,0
B,23000,1,0,0,0,0
B,23012,0,0,0,0,0
B,23023,0,0,0,0,0
B,23024,1,0,0,0,0
B,23026,1,0,0,0,0
B,23038,0,0,0,0,0
B,23041,1,0,0,0,0
B,23049,0,0,0,0,0
B,23050,1,0,0,0,0
B,23053,1,0,0,0,0
B,23059,0,0,0,0,0
B,23061,0,0,0,0,0
B,23071,1,0,0,0,0
B,23087,0,0,0,0,0
B,23092,1,0,0,0,0
B,23095,0,0,0,0,0
B,23112,0,0,0,0,1
B,23117,1,0,0,0,0
B,23131,0,0,0,0,0
B,23136,1,0,0,0,0
B,23137,1,0,0,0,0
B,23143,0,0,0,0,0
B,23151,0,0,0,0,0
B,23152,1,0,0,0,0
B,23175,0,0,0,0,0
B,23178,1,0,0,0,0
B,23190,0,0,0,0,0
B,23199,0,0,0,0,0
B,23200,0,0,0,0,0
B,23202,1,0,0,0,0
B,23210,1,0,0,0,0
B,23217,0,0,0,0,0
B,23228,0,0,0,0,0
B,23233,0,0,0,0,0
B,23238,1,0,0,0,0
B,23241,0,0,0,0,1
B,23275,1,0,0,0,0
B,23279,1,0,0,0,0
B,23286,0,0,0,0,0
B,23288,1,0,0,0,0
B,23311,1,0,0,0,0
B,23318,1,0,0,0,0
B,23324,1,0,0,0,0
B,23330,0,0,0,0,0
B,23335,1,0,0,0,0
B,23345,0,0,0,0,0
B,23364,0,0,0,0,0
B,23368,0,0,0,0,0
B,23387,1,0,0,0,0
B,23413,0,0,0,0,0
B,23416,1,0,0,0,0
B,23425,0,0,0,0,0
B,23439,0,0,0,0,0
B,23442,0,0,0,0,0
B,23462,1,0,0,0,0
B,23477,1,0,0,0,0
B,23479,1,1,0,0,0
B,23482,0,0,0,0,0
B,23485,0,0,0,0,0
B,23488,1,0,0,0,0
B,23499,0,0,0,0,0
B,23504,0,0,0,0,0
B,23511,0,0,0,0,0
B,23513,0,0,0,0,0
B,23516,1,1,0,0,0
B,23519,0,0,0,0,0
B,23520,1,0,0,0,0
B,23523,1,0,0,0,0
B,23540,1,0,0,0,0
B,23548,1,0,0,0,0
B,23550,1,0,0,0,0
B,23568,1,0,0,0,0
B,23579,0,0,0,0,0
B,23584,1,0,0,0,0
B,23588,0,0,0,0,0
B,23592,0,0,0,0,0
B,23596,0,0,0,0,0
B,23606,0,0,0,0,0
B,23624,0,0,0,0,0
B,23631,0,0,0,0,0
B,23637,0,0,0,0,0
B,23643,0,0,0,0,0
B,23646,0,0,0,0,0
B,23647,1,0,0,0,0
B,23667,0,0,0,0,0
B,23668,0,0,0,0,0
B,23671,0,0,0,0,0
B,23694,1,0,0,0,0
B,23741,1,0,0,0,0
B,23770,1,0,0,0,0
B,23772,0,0,0,0,0
B,23774,0,0,0,0,0
B,23776,1,0,0,0,0
B,23778,1,0,0,0,0
B,23784,0,0,0,0,0
B,23788,1,0,0,0,0
B,23793,1,0,0,0,0
B,23796,1,0,0,0,0
B,23801,0,0,0,0,0
B,23803,0,0,0,0,0
B,23805,0,0,0,0,0
B,23810,1,0,0,0,0
B,23834,1,0,0,0,0
B,23851,1,0,0,0,0
B,23852,1,0,0,0,0
B,23857,0,0,0,0,0
B,23872,0,0,0,0,0
B,23873,0,0,0,0,0
B,23883,0,0,0,0,0
B,23904,1,0,0,0,0
B,23909,0,0,0,0,0
B,23915,0,0,0,0,0
B,23926,0,0,0,0,0
B,23945,1,0,0,0,0
B,23946,0,0,0,0,0
B,23952,1,0,0,0,0
B,23954,0,0,0,0,0
B,23963,1,0,0,0,0
B,23971,0,0,0,0,0
B,23972,0,0,0,0,0
B,23979,0,0,0,0,0
B,23983,0,0,0,0,0
B,23992,0,0,0,0,0
B,23993,1,0,0,0,0
B,24004,0,0,0,0,1
B,24007,0,0,0,0,0
B,24013,0,0,0,0,0
B,24015,1,0,0,0,0
B,24016,1,0,0,0,0
B,24019,0,0,0,0,0
B,24024,0,0,0,0,0
B,24025,1,0,0,0,0
B,24055,0,0,0,0,1
B,24056,0,0,0,0,0
B,24123,0,0,0,0,0
B,24159,1,0,0,0,0
B,24176,0,0,0,0,0
B,24213,0,0,0,0,0
B,24225,0,0,0,0,0
B,24235,1,0,0,0,0
B,24240,0,0,0,0,0
B,24281,1,0,0,0,0
B,24289,1,0,0,0,0
B,24303,1,0,0,0,0
B,24305,1,0,0,0,0
B,24311,1,0,0,0,0
B,24320,0,0,0,0,0
B,24341,1,0,0,0,0
B,24350,0,0,0,0,0
B,24353,0,0,0,0,0
B,24366,1,0,0,0,0
B,24382,0,0,0,0,0
B,24385,0,0,0,0,0
B,24389,0,0,0,0,0
B,24394,1,0,0,0,0
B,24406,0,0,0,0,0
B,24408,0,0,0,0,0
B,24409,0,0,0,0,0
B,24412,1,0,0,0,0
B,24421,1,0,0,0,0
B,24429,0,0,0,0,0
B,24433,1,0,0,0,0
B,24437,0,0,0,0,0
B,24448,1,0,0,0,0
B,24454,1,0,0,0,0
B,24474,0,0,0,0,0
B,24480,1,0,0,0,0
B,24483,1,0,0,0,0
B,24505,1,0,0,0,0
B,24509,0,0,0,0,0
B,24522,0,0,0,0,0
B,24537,0,0,0,0,0
B,24546,1,0,0,0,0
B,24549,0,0,0,0,0
B,24552,0,0,0,0,0
B,24558,0,0,0,0,0
B,24560,0,0,0,0,0
B,24567,1,0,0,0,0
B,24576,0,0,0,0,0
B,24583,0,0,0,0,0
B,24599,1,0,0,0,0
B,24603,1,0,0,0,0
B,24605,0,0,0,0,0
B,24613,0,0,0,0,0
B,24626,0,0,0,0,0
B,24627,0,0,0,0,1
B,24633,1,0,0,0,0
B,24657,0,0,0,0,0
B,24670,1,0,0,0,0
B,24675,0,0,0,0,0
B,24683,0,0,0,0,0
B,24685,0,0,0,0,1
B,24688,1,0,0,0,0
B,24689,0,0,0,0,0
B,24690,0,0,0,0,0
B,24698,1,0,0,0,0
B,24722,0,0,0,0,0
B,24731,0,0,0,0,0
B,24756,1,0,0,0,0
B,24758,1,0,0,0,0
B,24759,1,0,0,0,0
B,24771,0,0,0,0,0
B,24772,0,0,0,0,0
B,24782,1,0,0,0,0
B,24790,1,0,0,0,0
B,24800,0,0,0,0,0
B,24802,0,0,0,0,0
B,24820,0,0,0,0,1
B,24823,1,0,0,0,0
B,24836,1,0,0,0,0
B,24839,0,0,0,0,0
B,24843,1,0,0,0,0
B,24849,1,1,0,0,0
B,24850,0,0,0,0,0
B,24854,1,0,0,0,0
B,24859,1,0,0,0,0
B,24864,1,0,0,0,0
B,24865,1,0,0,0,0
B,24866,0,0,0,0,1
B,24883,0,0,0,0,0
B,24887,1,1,0,0,0
B,24899,0,0,0,0,0
B,24901,0,0,0,0,0
B,24902,1,0,0,0,0
B,24936,0,0,0,0,0
B,24941,1,0,0,0,0
B,24944,1,0,0,0,0
B,24963,1,0,0,0,0
B,24964,1,0,0,0,0
B,24966,1,0,0,0,0
B,24976,0,0,0,0,0
B,25004,1,0,0,0,0
B,25015,1,0,0,0,0
B,25034,1,0,0,0,0
B,25041,0,0,0,0,0
B,25045,0,0,0,0,0
B,25051,1,1,0,0,0
B,25053,0,0,0,0,0
B,25055,1,0,0,0,0
B,25058,1,0,0,0,0
B,25061,0,0,0,0,0
B,25067,0,0,0,0,1
B,25069,0,0,0,0,0
B,25072,1,0,0,0,0
B,25078,0,0,0,0,0
B,25085,0,0,0,0,0
B,25090,0,0,0,0,0
B,25159,1,0,0,0,0
B,25160,0,0,0,0,0
B,25200,0,0,0,0,0
B,25207,1,0,0,0,0
B,25213,0,0,0,0,0
B,25226,0,0,0,0,0
B,25229,0,0,0,0,0
B,25233,0,0,0,0,1
B,25236,1,0,0,0,0
B,25241,1,1,0,0,0
B,25244,0,0,0,0,0
B,25259,0,0,0,0,0
B,25261,0,0,0,0,0
B,25263,0,0,0,0,0
B,25268,1,0,0,0,0
B,25270,1,0,0,0,0
B,25280,1,0,0,0,0
B,25286,0,0,0,0,0
B,25287,1,0,0,0,0
B,25309,0,0,0,0,0
B,25317,0,0,0,0,0
B,25318,1,0,0,0,0
B,25323,0,0,0,0,0
B,25329,1,0,0,0,0
B,25332,1,1,0,0,0
B,25343,0,0,0,0,0
B,25356,1,0,0,0,0
B,25367,0,0,0,0,0
B,25376,1,0,0,0,0
B,25385,0,0,0,0,1
B,25396,0,0,0,0,0
B,25401,1,0,0,0,0
B,25407,0,0,0,0,0
B,25416,1,0,0,0,0
B,25425,0,0,0,0,0
B,25434,0,0,0,0,0
B,25461,1,0,0,0,0
B,25462,1,0,0,0,0
B,25473,0,0,0,0,0
B,25483,0,0,0,0,0
B,25497,1,0,0,0,0
B,25499,0,0,0,0,1
B,25507,0,0,0,0,0
B,25509,0,0,0,0,0
B,25511,1,0,0,0,0
B,25514,0,0,0,0,0
B,25515,1,0,0,0,0
B,25533,0,0,0,0,0
B,25543,1,0,0,0,0
B,25561,1,0,0,0,0
B,25562,1,1,0,0,0
B,25563,1,0,0,0,0
B,25568,1,0,0,0,0
B,25571,1,0,0,0,0
B,25588,1,0,0,0,0
B,25589,0,0,0,0,0
B,25594,1,0,0,0,0
B,25598,0,0,0,0,0
B,25605,1,0,0,0,0
B,25613,0,0,0,0,0
B,25648,1,0,0,0,0
B,25668,1,0,0,0,0
B,25671,1,0,0,0,0
B,25680,1,0,0,0,0
B,25682,1,0,0,0,0
B,25692,1,0,0,0,0
B,25693,0,0,0,0,0
B,25698,0,0,0,0,0
B,25705,0,0,0,0,0
B,25706,1,1,1,51.99,0
B,25708,1,0,0,0,0
B,25709,0,0,0,0,0
B,25711,0,0,0,0,0
B,25731,1,0,0,0,0
B,25734,1,0,0,0,0
B,25757,1,0,0,0,0
B,25761,1,0,0,0,0
B,25778,0,0,0,0,0
B,25782,1,0,0,0,0
B,25805,0,0,0,0,0
B,25806,0,0,0,0,0
B,25807,1,0,0,0,0
B,25813,1,0,0,0,0
B,25819,1,0,0,0,0
B,25820,1,0,0,0,0
B,25844,1,0,0,0,0
B,25851,1,0,0,0,0
B,25853,1,0,0,0,0
B,25859,1,0,0,0,0
B,25889,1,0,0,0,0
B,25901,0,0,0,0,0
B,25916,0,0,0,0,0
B,25919,0,0,0,0,0
B,25927,0,0,0,0,0
B,25934,1,0,0,0,0
B,25939,0,0,0,0,0
B,25941,1,0,0,0,0
B,25949,1,0,0,0,0
B,25963,1,0,0,0,0
B,25984,0,0,0,0,0
B,25988,1,1,0,0,0
B,25992,0,0,0,0,0
B,26001,0,0,0,0,0
B,26006,1,0,0,0,0
B,26013,1,0,0,0,0
B,26018,1,0,0,0,0
B,26020,1,1,1,76.99,0
B,26026,1,0,0,0,0
B,26041,1,0,0,0,0
B,26046,0,0,0,0,0
B,26056,0,0,0,0,0
B,26061,1,0,0,0,0
B,26079,0,0,0,0,1
B,26081,0,0,0,0,0
B,26090,0,0,0,0,1
B,26093,0,0,0,0,0
B,26095,0,0,0,0,0
B,26100,1,1,0,0,0
B,26102,0,0,0,0,0
B,26118,0,0,0,0,0
B,26144,1,0,0,0,0
B,26165,1,0,0,0,0
B,26177,1,0,0,0,0
B,26180,1,0,0,0,0
B,26200,0,0,0,0,0
B,26208,1,0,0,0,0
B,26216,0,0,0,0,0
B,26218,1,0,0,0,0
B,26226,1,0,0,0,0
B,26241,1,0,0,0,0
B,26249,1,0,0,0,0
B,26254,0,0,0,0,0
B,26265,0,0,0,0,0
B,26274,1,1,0,0,0
B,26290,1,0,0,0,0
B,26292,1,0,0,0,0
B,26293,0,0,0,0,0
B,26308,1,0,0,0,0
B,26314,0,0,0,0,0
B,26331,0,0,0,0,0
B,26338,1,0,0,0,0
B,26352,0,0,0,0,0
B,26358,0,0,0,0,0
B,26361,1,0,0,0,0
B,26376,1,0,0,0,0
B,26386,1,0,0,0,0
B,26392,1,0,0,0,0
B,26396,1,0,0,0,0
B,26397,0,0,0,0,0
B,26420,0,0,0,0,0
B,26426,1,0,0,0,0
B,26439,1,0,0,0,0
B,26440,1,0,0,0,0
B,26448,1,0,0,0,0
B,26450,1,0,0,0,0
B,26451,0,0,0,0,0
B,26455,0,0,0,0,0
B,26460,0,0,0,0,0
B,26462,1,0,0,0,0
B,26465,1,0,0,0,0
B,26471,0,0,0,0,0
B,26472,0,0,0,0,0
B,26475,0,0,0,0,0
B,26477,0,0,0,0,0
B,26491,0,0,0,0,0
B,26495,1,0,0,0,0
B,26496,0,0,0,0,0
B,26504,1,0,0,0,0
B,26508,1,0,0,0,0
B,26512,0,0,0,0,0
B,26521,1,0,0,0,0
B,26530,1,0,0,0,0
B,26532,1,0,0,0,0
B,26533,1,0,0,0,0
B,26542,1,1,0,0,0
B,26546,1,0,0,0,0
B,26558,1,0,0,0,0
B,26569,0,0,0,0,0
B,26574,1,0,0,0,0
B,26587,1,0,0,0,0
B,26588,1,0,0,0,0
B,26589,0,0,0,0,0
B,26592,1,0,0,0,0
B,26595,1,0,0,0,0
B,26608,0,0,0,0,0
B,26621,0,0,0,0,0
B,26623,0,0,0,0,0
B,26631,0,0,0,0,1
B,26634,0,0,0,0,0
B,26640,0,0,0,0,0
B,26652,1,0,0,0,0
B,26667,0,0,0,0,0
B,26668,0,0,0,0,0
B,26669,1,0,0,0,0
B,26678,1,0,0,0,0
B,26703,0,0,0,0,0
B,26724,0,0,0,0,0
B,26725,1,0,0,0,0
B,26726,0,0,0,0,0
B,26728,0,0,0,0,0
B,26731,0,0,0,0,0
B,26739,1,0,0,0,0
B,26742,0,0,0,0,0
B,26744,1,0,0,0,0
B,26754,1,0,0,0,0
B,26767,1,0,0,0,0
B,26791,0,0,0,0,0
B,26805,0,0,0,0,0
B,26806,1,0,0,0,0
B,26810,1,0,0,0,0
B,26817,1,1,1,41.99,0
B,26821,1,0,0,0,0
B,26832,0,0,0,0,0
B,26843,1,0,0,0,0
B,26850,1,0,0,0,0
B,26864,0,0,0,0,0
B,26867,1,0,0,0,0
B,26876,0,0,0,0,0
B,26892,1,1,0,0,0
B,26899,1,0,0,0,0
B,26910,1,0,0,0,0
B,26911,0,0,0,0,0
B,26918,0,0,0,0,0
B,26926,1,0,0,0,0
B,26927,0,0,0,0,0
B,26939,0,0,0,0,0
B,26947,0,0,0,0,0
B,26952,0,0,0,0,0
B,26960,0,0,0,0,0
B,26961,0,0,0,0,0
B,26971,0,0,0,0,0
B,27000,1,0,0,0,0
B,27010,0,0,0,0,0
B,27012,0,0,0,0,0
B,27031,0,0,0,0,0
B,27039,1,0,0,0,0
B,27045,1,0,0,0,0
B,27058,0,0,0,0,0
B,27059,0,0,0,0,0
B,27084,0,0,0,0,0
B,27090,0,0,0,0,0
B,27120,0,0,0,0,0
B,27124,1,0,0,0,0
B,27130,1,0,0,0,0
B,27137,1,1,1,56.99,0
B,27139,0,0,0,0,0
B,27143,0,0,0,0,0
B,27145,1,0,0,0,0
B,27151,1,0,0,0,0
B,27159,1,0,0,0,0
B,27160,0,0,0,0,0
B,27161,1,1,1,65.99,0
B,27168,0,0,0,0,0
B,27169,0,0,0,0,0
B,27173,0,0,0,0,0
B,27174,0,0,0,0,0
B,27182,0,0,0,0,0
B,27189,0,0,0,0,0
B,27194,1,0,0,0,0
B,27199,0,0,0,0,0
B,27214,1,0,0,0,0
B,27226,0,0,0,0,0
B,27229,1,1,0,0,0
B,27234,1,0,0,0,0
B,27257,1,0,0,0,0
B,27259,0,0,0,0,0
B,27264,0,0,0,0,0
B,27266,0,0,0,0,0
B,27284,1,0,0,0,0
B,27300,0,0,0,0,0
B,27305,1,0,0,0,0
B,27306,0,0,0,0,0
B,27309,0,0,0,0,0
B,27313,0,0,0,0,0
B,27322,0,0,0,0,0
B,27323,0,0,0,0,0
B,27326,1,0,0,0,0
B,27329,1,0,0,0,0
B,27345,1,0,0,0,0
B,27346,1,0,0,0,0
B,27350,0,0,0,0,0
B,27360,0,0,0,0,0
B,27363,1,0,0,0,0
B,27386,0,0,0,0,0
B,27389,1,0,0,0,0
B,27401,0,0,0,0,0
B,27416,1,0,0,0,0
B,27422,1,0,0,0,0
B,27429,1,0,0,0,0
B,27430,0,0,0,0,0
B,27435,0,0,0,0,0
B,27443,1,1,1,21.99,0
B,27450,0,0,0,0,0
B,27451,0,0,0,0,0
B,27460,1,1,0,0,0
B,27466,0,0,0,0,1
B,27471,0,0,0,0,0
B,27480,0,0,0,0,1
B,27484,1,0,0,0,0
B,27485,0,0,0,0,0
B,27486,0,0,0,0,0
B,27488,0,0,0,0,0
B,27502,1,0,0,0,0
B,27530,1,0,0,0,0
B,27532,0,0,0,0,0
B,27535,1,0,0,0,0
B,27570,0,0,0,0,1
B,27571,0,0,0,0,1
B,27572,0,0,0,0,0
B,27609,1,0,0,0,0
B,27616,0,0,0,0,0
B,27618,1,0,0,0,0
B,27630,0,0,0,0,0
B,27632,0,0,0,0,1
B,27645,0,0,0,0,0
B,27651,1,0,0,0,0
B,27667,0,0,0,0,0
B,27669,1,0,0,0,0
B,27673,1,0,0,0,0
B,27678,1,0,0,0,0
B,27681,1,1,1,68.99,0
B,27685,1,0,0,0,0
B,27686,0,0,0,0,0
B,27693,1,0,0,0,0
B,27694,0,0,0,0,0
B,27697,1,0,0,0,0
B,27704,1,0,0,0,0
B,27719,1,0,0,0,0
B,27726,1,0,0,0,0
B,27727,1,0,0,0,0
B,27741,0,0,0,0,0
B,27742,1,0,0,0,0
B,27743,1,0,0,0,0
B,27747,1,1,0,0,0
B,27755,0,0,0,0,0
B,27762,0,0,0,0,0
B,27767,1,1,0,0,0
B,27768,0,0,0,0,0
B,27781,0,0,0,0,0
B,27796,0,0,0,0,0
B,27803,0,0,0,0,0
B,27811,0,0,0,0,0
B,27812,0,0,0,0,0
B,27829,0,0,0,0,0
B,27859,0,0,0,0,0
B,27884,0,0,0,0,0
B,27886,1,0,0,0,0
B,27892,0,0,0,0,0
B,27895,1,0,0,0,0
B,27898,1,1,0,0,0
B,27922,0,0,0,0,0
B,27928,0,0,0,0,0
B,27933,0,0,0,0,0
B,27941,1,0,0,0,0
B,27943,1,0,0,0,0
B,27951,0,0,0,0,0
B,27974,1,0,0,0,0
B,27978,0,0,0,0,0
B,27979,0,0,0,0,1
B,27996,0,0,0,0,0
B,28002,1,0,0,0,0
B,28003,1,0,0,0,0
B,28012,1,0,0,0,0
B,28018,0,0,0,0,0
B,28040,1,0,0,0,0
B,28042,0,0,0,0,0
B,28079,0,0,0,0,0
B,28086,1,0,0,0,0
B,28088,0,0,0,0,0
B,28094,1,0,0,0,0
B,28098,1,0,0,0,0
B,28119,0,0,0,0,0
B,28127,1,0,0,0,0
B,28128,1,0,0,0,0
B,28129,1,0,0,0,0
B,28142,0,0,0,0,0
B,28148,1,0,0,0,0
B,28149,1,0,0,0,0
B,28158,1,0,0,0,0
B,28173,1,0,0,0,0
B,28179,1,0,0,0,0
B,28182,0,0,0,0,0
B,28183,1,0,0,0,0
B,28187,0,0,0,0,0
B,28189,0,0,0,0,0
B,28192,0,0,0,0,0
B,28197,0,0,0,0,0
B,28200,0,0,0,0,0
B,28218,1,0,0,0,0
B,28220,1,0,0,0,0
B,28221,1,0,0,0,0
B,28227,1,0,0,0,0
B,28229,0,0,0,0,0
B,28236,0,0,0,0,0
B,28241,1,0,0,0,0
B,28244,1,0,0,0,0
B,28245,0,0,0,0,0
B,28263,0,0,0,0,0
B,28268,0,0,0,0,0
B,28275,0,0,0,0,0
B,28292,0,0,0,0,1
B,28293,0,0,0,0,0
B,28294,0,0,0,0,0
B,28295,1,0,0,0,0
B,28297,0,0,0,0,0
B,28307,1,0,0,0,0
B,28308,0,0,0,0,0
B,28360,0,0,0,0,0
B,28371,1,1,0,0,0
B,28374,1,0,0,0,0
B,28385,1,0,0,0,0
B,28388,0,0,0,0,0
B,28393,1,0,0,0,0
B,28397,1,0,0,0,0
B,28405,0,0,0,0,0
B,28412,1,0,0,0,0
B,28422,0,0,0,0,0
B,28425,0,0,0,0,0
B,28430,0,0,0,0,0
B,28440,1,0,0,0,0
B,28441,1,0,0,0,0
B,28454,1,0,0,0,0
B,28457,0,0,0,0,0
B,28463,1,0,0,0,0
B,28467,1,0,0,0,0
B,28473,1,0,0,0,0
B,28474,1,0,0,0,0
B,28481,1,0,0,0,0
B,28482,0,0,0,0,0
B,28488,0,0,0,0,0
B,28494,0,0,0,0,0
B,28498,1,0,0,0,0
B,28500,1,0,0,0,0
B,28507,0,0,0,0,0
B,28524,0,0,0,0,1
B,28525,1,0,0,0,0
B,28529,1,0,0,0,0
B,28531,0,0,0,0,1
B,28537,1,0,0,0,0
B,28539,0,0,0,0,0
B,28546,0,0,0,0,0
B,28547,1,0,0,0,0
B,28553,1,0,0,0,0
B,28557,0,0,0,0,0
B,28567,1,0,0,0,0
B,28586,0,0,0,0,0
B,28590,1,0,0,0,0
B,28595,1,0,0,0,0
B,28603,1,0,0,0,0
B,28609,1,0,0,0,0
B,28610,0,0,0,0,0
B,28617,1,0,0,0,0
B,28622,1,0,0,0,0
B,28625,0,0,0,0,0
B,28650,1,0,0,0,0
B,28655,0,0,0,0,0
B,28661,1,0,0,0,0
B,28666,1,0,0,0,0
B,28675,0,0,0,0,0
B,28681,1,0,0,0,0
B,28690,1,0,0,0,0
B,28705,0,0,0,0,0
B,28709,0,0,0,0,0
B,28710,1,0,0,0,0
B,28716,0,0,0,0,0
B,28739,0,0,0,0,0
B,28744,0,0,0,0,0
B,28768,0,0,0,0,0
B,28772,0,0,0,0,0
B,28777,1,0,0,0,0
B,28791,1,0,0,0,0
B,28800,1,0,0,0,0
B,28808,0,0,0,0,0
B,28812,1,0,0,0,0
B,28815,0,0,0,0,0
B,28821,1,0,0,0,0
B,28823,1,0,0,0,0
B,28827,0,0,0,0,0
B,28835,1,0,0,0,0
B,28845,0,0,0,0,0
B,28846,0,0,0,0,0
B,28850,0,0,0,0,0
B,28851,1,0,0,0,0
B,28867,1,0,0,0,0
B,28870,1,1,1,58.99,0
B,28882,1,0,0,0,0
B,28886,0,0,0,0,0
B,28926,0,0,0,0,0
B,28929,1,0,0,0,0
B,28931,0,0,0,0,0
B,28935,1,0,0,0,0
B,28936,1,0,0,0,0
B,28938,1,0,0,0,0
B,28939,1,0,0,0,0
B,28941,1,0,0,0,0
B,28948,1,1,0,0,0
B,28961,0,0,0,0,0
B,28971,0,0,0,0,0
B,28972,0,0,0,0,0
B,28977,0,0,0,0,0
B,28979,1,0,0,0,0
B,29007,1,0,0,0,0
B,29015,1,0,0,0,0
B,29016,0,0,0,0,0
B,29019,0,0,0,0,0
B,29027,1,0,0,0,0
B,29030,0,0,0,0,0
B,29046,0,0,0,0,0
B,29066,0,0,0,0,0
B,29075,1,1,0,0,0
B,29080,0,0,0,0,0
B,29086,0,0,0,0,0
B,29089,1,0,0,0,0
B,29091,0,0,0,0,0
B,29094,1,0,0,0,0
B,29096,0,0,0,0,0
B,29098,0,0,0,0,0
B,29109,1,1,1,84.99,0
B,29112,1,1,1,49.99,0
B,29116,1,0,0,0,0
B,29122,0,0,0,0,0
B,29127,0,0,0,0,0
B,29129,1,0,0,0,0
B,29132,1,0,0,0,0
B,29136,0,0,0,0,0
B,29143,1,0,0,0,0
B,29148,1,1,0,0,0
B,29152,0,0,0,0,0
B,29166,0,0,0,0,0
B,29183,1,0,0,0,0
B,29189,1,0,0,0,0
B,29191,0,0,0,0,0
B,29214,0,0,0,0,0
B,29220,0,0,0,0,0
B,29235,1,0,0,0,0
B,29250,0,0,0,0,0
B,29251,0,0,0,0,0
B,29252,1,1,1,60.99,0
B,29272,0,0,0,0,0
B,29281,0,0,0,0,0
B,29287,0,0,0,0,0
B,29292,1,0,0,0,0
B,29294,1,0,0,0,0
B,29307,0,0,0,0,0
B,29318,1,0,0,0,0
B,29321,1,0,0,0,0
B,29326,1,0,0,0,0
B,29329,0,0,0,0,0
B,29338,1,0,0,0,0
B,29346,0,0,0,0,0
B,29347,1,0,0,0,0
B,29357,1,0,0,0,0
B,29360,0,0,0,0,0
B,29385,0,0,0,0,0
B,29397,1,0,0,0,0
B,29401,1,0,0,0,0
B,29402,1,0,0,0,0
B,29409,1,0,0,0,0
B,29410,1,0,0,0,0
B,29443,0,0,0,0,0
B,29452,0,0,0,0,0
B,29453,0,0,0,0,0
B,29454,1,0,0,0,0
B,29470,0,0,0,0,0
B,29472,0,0,0,0,0
B,29473,1,0,0,0,0
B,29482,0,0,0,0,0
B,29489,0,0,0,0,0
B,29502,0,0,0,0,0
B,29504,0,0,0,0,0
B,29511,0,0,0,0,0
B,29525,1,0,0,0,0
B,29527,0,0,0,0,1
B,29534,1,0,0,0,0
B,29537,0,0,0,0,0
B,29549,1,0,0,0,0
B,29553,1,0,0,0,0
B,29567,1,0,0,0,0
B,29574,0,0,0,0,0
B,29582,0,0,0,0,0
B,29585,0,0,0,0,0
B,29590,0,0,0,0,0
B,29591,1,0,0,0,0
B,29607,1,0,0,0,0
B,29610,1,0,0,0,0
B,29615,0,0,0,0,0
B,29644,0,0,0,0,0
B,29645,1,0,0,0,0
B,29673,1,0,0,0,0
B,29675,0,0,0,0,0
B,29682,0,0,0,0,0
B,29683,0,0,0,0,0
B,29689,0,0,0,0,0
B,29694,1,0,0,0,0
B,29711,0,0,0,0,0
B,29714,1,0,0,0,0
B,29731,1,0,0,0,0
B,29733,0,0,0,0,1
B,29735,0,0,0,0,0
B,29736,1,0,0,0,0
B,29741,0,0,0,0,1
B,29756,0,0,0,0,0
B,29774,1,0,0,0,0
B,29777,0,0,0,0,0
B,29790,0,0,0,0,0
B,29791,0,0,0,0,0
B,29799,1,0,0,0,0
B,29813,1,0,0,0,0
B,29822,1,0,0,0,0
B,29825,0,0,0,0,0
B,29826,1,0,0,0,0
B,29838,0,0,0,0,0
B,29848,0,0,0,0,0
