campaign,id,opened,clicked,purchased,dollars,unsub
A,9564,1,0,0,0,0
A,9577,0,0,0,0,0
A,9586,1,0,0,0,0
A,9589,1,0,0,0,0
A,9590,0,0,0,0,0
A,9605,1,0,0,0,0
A,9608,0,0,0,0,0
A,9612,1,0,0,0,0
A,9626,0,0,0,0,0
A,9629,1,0,0,0,0
A,9633,0,0,0,0,0
A,9636,1,0,0,0,0
A,9637,1,0,0,0,0
A,9653,1,0,0,0,0
A,9665,1,0,0,0,0
A,9673,1,0,0,0,0
A,9684,0,0,0,0,0
A,9694,0,0,0,0,0
A,9695,1,0,0,0,0
A,9696,0,0,0,0,0
A,9705,0,0,0,0,1
A,9720,0,0,0,0,0
A,9728,0,0,0,0,1
A,9729,1,0,0,0,0
A,9734,0,0,0,0,0
A,9744,0,0,0,0,0
A,9749,0,0,0,0,0
A,9756,1,0,0,0,0
A,9768,0,0,0,0,0
A,9781,1,0,0,0,0
A,9783,0,0,0,0,0
A,9787,1,0,0,0,0
A,9788,0,0,0,0,0
A,9792,1,0,0,0,0
A,9796,1,0,0,0,0
A,9799,1,0,0,0,0
A,9802,0,0,0,0,0
A,9805,0,0,0,0,0
A,9812,0,0,0,0,0
A,9815,0,0,0,0,0
A,9858,0,0,0,0,0
A,9862,1,0,0,0,0
A,9870,1,0,0,0,0
A,9874,0,0,0,0,1
A,9891,1,0,0,0,0
A,9893,0,0,0,0,0
A,9910,1,0,0,0,0
A,9926,0,0,0,0,0
A,9943,0,0,0,0,0
A,9946,0,0,0,0,0
A,9962,0,0,0,0,1
A,9963,1,0,0,0,0
A,9966,1,0,0,0,0
A,9967,1,0,0,0,0
A,9970,1,0,0,0,0
A,9978,0,0,0,0,0
A,9983,1,0,0,0,0
A,10001,0,0,0,0,1
A,10018,1,0,0,0,0
A,10046,1,0,0,0,0
A,10052,0,0,0,0,0
A,10056,1,0,0,0,0
A,10060,1,0,0,0,0
A,10077,1,0,0,0,0
A,10079,1,0,0,0,0
A,10092,1,0,0,0,0
A,10115,1,0,0,0,0
A,10119,0,0,0,0,0
A,10146,1,0,0,0,0
A,10161,0,0,0,0,0
A,10186,0,0,0,0,0
A,10210,1,0,0,0,0
A,10225,1,0,0,0,0
A,10261,1,0,0,0,0
A,10266,0,0,0,0,0
A,10272,1,0,0,0,0
A,10284,1,0,0,0,0
A,10291,0,0,0,0,0
A,10292,1,0,0,0,0
A,10305,0,0,0,0,0
A,10314,0,0,0,0,0
A,10323,1,0,0,0,0
A,10325,1,0,0,0,0
A,10329,1,0,0,0,0
A,10334,0,0,0,0,0
A,10335,0,0,0,0,0
A,10338,1,0,0,0,0
A,10347,1,0,0,0,0
A,10355,1,0,0,0,0
A,10356,1,0,0,0,0
A,10358,1,0,0,0,0
A,10370,0,0,0,0,0
A,10376,1,0,0,0,0
A,10380,0,0,0,0,1
A,10391,0,0,0,0,0
A,10395,1,0,0,0,0
A,10406,0,0,0,0,0
A,10411,1,0,0,0,0
A,10420,0,0,0,0,1
A,10421,0,0,0,0,0
A,10433,1,0,0,0,0
A,10434,1,0,0,0,0
A,10438,0,0,0,0,0
A,10444,1,0,0,0,0
A,10456,0,0,0,0,0
A,10458,0,0,0,0,0
A,10464,0,0,0,0,0
A,10470,0,0,0,0,0
A,10473,0,0,0,0,0
A,10479,0,0,0,0,0
A,10501,0,0,0,0,0
A,10504,1,0,0,0,0
A,10511,1,0,0,0,0
A,10512,0,0,0,0,0
A,10521,1,0,0,0,0
A,10530,1,0,0,0,0
A,10535,0,0,0,0,0
A,10538,1,0,0,0,0
A,10544,0,0,0,0,0
A,10548,0,0,0,0,0
A,10555,1,0,0,0,0
A,10561,0,0,0,0,0
A,10580,0,0,0,0,0
A,10585,1,0,0,0,0
A,10591,1,0,0,0,0
A,10595,0,0,0,0,0
A,10603,1,0,0,0,0
A,10609,0,0,0,0,0
A,10610,0,0,0,0,1
A,10620,1,0,0,0,0
A,10630,1,0,0,0,0
A,10631,1,0,0,0,0
A,10645,0,0,0,0,0
A,10647,0,0,0,0,1
A,10648,1,0,0,0,0
A,10654,0,0,0,0,0
A,10693,0,0,0,0,0
A,10694,1,0,0,0,0
A,10721,0,0,0,0,0
A,10726,0,0,0,0,0
A,10730,0,0,0,0,0
A,10732,0,0,0,0,0
A,10753,1,0,0,0,0
A,10754,0,0,0,0,0
A,10759,0,0,0,0,0
A,10761,0,0,0,0,0
A,10768,0,0,0,0,0
A,10784,1,0,0,0,0
A,10794,0,0,0,0,0
A,10795,0,0,0,0,0
A,10818,1,0,0,0,0
A,10829,0,0,0,0,0
A,10832,1,0,0,0,0
A,10836,1,0,0,0,0
A,10852,1,1,0,0,0
A,10859,0,0,0,0,0
A,10862,0,0,0,0,1
A,10864,1,0,0,0,0
A,10877,0,0,0,0,0
A,10892,1,0,0,0,0
A,10913,1,0,0,0,0
A,10916,1,0,0,0,0
A,10923,0,0,0,0,0
A,10927,0,0,0,0,0
A,10928,0,0,0,0,0
A,10934,1,0,0,0,0
A,10935,0,0,0,0,0
A,10963,1,0,0,0,0
A,10967,0,0,0,0,0
A,10979,0,0,0,0,0
A,10985,0,0,0,0,0
A,10989,1,0,0,0,0
A,11007,1,0,0,0,0
A,11012,1,0,0,0,0
A,11028,0,0,0,0,0
A,11030,1,0,0,0,0
A,11040,0,0,0,0,0
A,11044,1,0,0,0,0
A,11047,0,0,0,0,0
A,11070,0,0,0,0,0
A,11071,0,0,0,0,0
A,11078,0,0,0,0,0
A,11088,0,0,0,0,0
A,11091,0,0,0,0,0
A,11114,0,0,0,0,0
A,11117,1,0,0,0,0
A,11125,1,0,0,0,0
A,11136,1,0,0,0,0
A,11153,1,0,0,0,0
A,11163,1,0,0,0,0
A,11177,0,0,0,0,1
A,11184,0,0,0,0,0
A,11192,1,0,0,0,0
A,11200,0,0,0,0,0
A,11201,1,0,0,0,0
A,11213,0,0,0,0,0
A,11220,0,0,0,0,0
A,11224,0,0,0,0,0
A,11261,0,0,0,0,0
A,11274,1,0,0,0,0
A,11319,0,0,0,0,1
A,11321,1,0,0,0,0
A,11325,0,0,0,0,0
A,11340,0,0,0,0,1
A,11358,1,0,0,0,0
A,11372,0,0,0,0,0
A,11380,0,0,0,0,0
A,11402,0,0,0,0,0
A,11430,0,0,0,0,0
A,11437,1,0,0,0,0
A,11452,1,0,0,0,0
A,11474,0,0,0,0,0
A,11488,0,0,0,0,0
A,11491,0,0,0,0,0
A,11519,1,0,0,0,0
A,11524,1,0,0,0,0
A,11536,1,0,0,0,0
A,11547,0,0,0,0,0
A,11552,0,0,0,0,0
A,11556,1,0,0,0,0
A,11585,0,0,0,0,0
A,11597,0,0,0,0,0
A,11601,0,0,0,0,0
A,11608,0,0,0,0,0
A,11624,0,0,0,0,0
A,11635,1,0,0,0,0
A,11653,0,0,0,0,0
A,11655,1,0,0,0,0
A,11656,0,0,0,0,0
A,11659,0,0,0,0,0
A,11667,0,0,0,0,0
A,11677,0,0,0,0,0
A,11681,0,0,0,0,0
A,11683,1,0,0,0,0
A,11684,0,0,0,0,0
A,11696,0,0,0,0,0
A,11727,1,0,0,0,0
A,11744,0,0,0,0,1
A,11751,1,0,0,0,0
A,11753,0,0,0,0,0
A,11763,1,0,0,0,0
A,11765,0,0,0,0,1
A,11773,0,0,0,0,0
A,11796,0,0,0,0,0
A,11808,1,0,0,0,0
A,11823,0,0,0,0,1
A,11825,1,0,0,0,0
A,11829,1,0,0,0,0
A,11830,1,0,0,0,0
A,11831,0,0,0,0,0
A,11833,0,0,0,0,0
A,11852,0,0,0,0,1
A,11862,1,0,0,0,0
A,11870,0,0,0,0,0
A,11879,0,0,0,0,0
A,11884,0,0,0,0,0
A,11886,1,0,0,0,0
A,11887,0,0,0,0,0
A,11897,0,0,0,0,0
A,11921,1,0,0,0,0
A,11939,0,0,0,0,0
A,11982,1,0,0,0,0
A,11989,1,0,0,0,0
A,12004,0,0,0,0,0
A,12006,1,0,0,0,0
A,12013,0,0,0,0,0
A,12023,0,0,0,0,0
A,12024,1,0,0,0,0
A,12038,1,0,0,0,0
A,12040,0,0,0,0,0
A,12050,1,0,0,0,0
A,12082,1,0,0,0,0
A,12088,0,0,0,0,0
A,12099,0,0,0,0,0
A,12101,0,0,0,0,0
A,12108,0,0,0,0,0
A,12114,0,0,0,0,0
A,12121,1,0,0,0,0
A,12141,0,0,0,0,0
A,12176,1,0,0,0,0
A,12179,0,0,0,0,0
A,12194,1,0,0,0,0
A,12196,0,0,0,0,0
A,12207,1,0,0,0,0
A,12220,1,0,0,0,0
A,12226,1,0,0,0,0
A,12228,0,0,0,0,0
A,12233,1,0,0,0,0
A,12234,0,0,0,0,0
A,12236,1,0,0,0,0
A,12245,1,0,0,0,0
A,12246,1,0,0,0,0
A,12248,1,0,0,0,0
A,12252,0,0,0,0,0
A,12292,0,0,0,0,0
A,12299,0,0,0,0,0
A,12311,1,0,0,0,0
A,12312,0,0,0,0,0
A,12319,0,0,0,0,0
A,12323,1,1,1,98.99,0
A,12340,1,0,0,0,0
A,12342,1,0,0,0,0
A,12343,0,0,0,0,0
A,12376,1,0,0,0,0
A,12377,0,0,0,0,1
A,12435,1,0,0,0,0
A,12437,0,0,0,0,1
A,12458,0,0,0,0,0
A,12467,0,0,0,0,0
A,12470,0,0,0,0,0
A,12483,1,0,0,0,0
A,12489,0,0,0,0,0
A,12491,0,0,0,0,0
A,12520,1,0,0,0,0
A,12521,1,0,0,0,0
A,12529,0,0,0,0,0
A,12535,1,0,0,0,0
A,12541,1,0,0,0,0
A,12548,0,0,0,0,0
A,12553,1,0,0,0,0
A,12557,0,0,0,0,1
A,12580,0,0,0,0,0
A,12585,1,0,0,0,0
A,12595,1,0,0,0,0
A,12607,0,0,0,0,0
A,12627,1,0,0,0,0
A,12634,1,0,0,0,0
A,12638,1,0,0,0,0
A,12640,1,0,0,0,0
A,12662,1,0,0,0,0
A,12679,0,0,0,0,0
A,12687,0,0,0,0,0
A,12692,1,0,0,0,0
A,12701,0,0,0,0,0
A,12707,1,0,0,0,0
A,12709,0,0,0,0,0
A,12722,1,0,0,0,0
A,12730,0,0,0,0,1
A,12732,0,0,0,0,1
A,12734,0,0,0,0,0
A,12735,1,0,0,0,0
A,12742,0,0,0,0,1
A,12748,0,0,0,0,0
A,12753,1,0,0,0,0
A,12757,0,0,0,0,0
A,12759,0,0,0,0,0
A,12764,0,0,0,0,0
A,12770,0,0,0,0,0
A,12773,1,0,0,0,0
A,12788,0,0,0,0,0
A,12798,0,0,0,0,0
A,12799,1,0,0,0,0
A,12804,0,0,0,0,0
A,12833,0,0,0,0,0
A,12850,1,0,0,0,0
A,12878,1,0,0,0,0
A,12889,1,0,0,0,0
A,12899,1,0,0,0,0
A,12901,1,0,0,0,0
A,12917,1,0,0,0,0
A,12925,0,0,0,0,0
A,12937,0,0,0,0,0
A,12940,0,0,0,0,0
A,12942,0,0,0,0,0
A,12946,0,0,0,0,0
A,12957,0,0,0,0,1
A,12960,1,0,0,0,0
A,12982,0,0,0,0,0
A,12987,0,0,0,0,0
A,12994,1,0,0,0,0
A,13002,0,0,0,0,0
A,13007,1,0,0,0,0
A,13011,1,0,0,0,0
A,13014,0,0,0,0,0
A,13017,1,0,0,0,0
A,13037,1,0,0,0,0
A,13042,0,0,0,0,0
A,13044,0,0,0,0,0
A,13046,0,0,0,0,0
A,13050,1,0,0,0,0
A,13052,0,0,0,0,0
A,13057,0,0,0,0,0
A,13073,0,0,0,0,0
A,13078,1,0,0,0,0
A,13083,1,0,0,0,0
A,13090,0,0,0,0,0
A,13099,0,0,0,0,0
A,13109,1,0,0,0,0
A,13112,1,0,0,0,0
A,13125,0,0,0,0,0
A,13133,0,0,0,0,1
A,13135,0,0,0,0,0
A,13159,1,0,0,0,0
A,13162,1,0,0,0,0
A,13166,1,0,0,0,0
A,13170,1,0,0,0,0
A,13201,1,0,0,0,0
A,13225,0,0,0,0,0
A,13226,0,0,0,0,0
A,13231,0,0,0,0,1
A,13233,0,0,0,0,0
A,13244,0,0,0,0,0
A,13261,0,0,0,0,0
A,13263,0,0,0,0,0
A,13266,1,0,0,0,0
A,13272,1,0,0,0,0
A,13279,0,0,0,0,0
A,13289,0,0,0,0,1
A,13291,1,0,0,0,0
A,13294,0,0,0,0,0
A,13309,1,0,0,0,0
A,13316,1,0,0,0,0
A,13331,1,0,0,0,0
A,13333,1,1,0,0,0
A,13341,1,0,0,0,0
A,13353,1,0,0,0,0
A,13367,1,0,0,0,0
A,13369,0,0,0,0,0
A,13395,0,0,0,0,0
A,13399,0,0,0,0,0
A,13408,0,0,0,0,0
A,13409,1,0,0,0,0
A,13416,0,0,0,0,0
A,13420,0,0,0,0,0
A,13426,1,0,0,0,0
A,13436,1,0,0,0,0
A,13441,0,0,0,0,0
A,13442,0,0,0,0,1
A,13449,0,0,0,0,0
A,13458,0,0,0,0,0
A,13464,1,0,0,0,0
A,13472,1,0,0,0,0
A,13509,0,0,0,0,0
A,13517,0,0,0,0,0
A,13520,1,0,0,0,0
A,13524,1,0,0,0,0
A,13554,0,0,0,0,0
A,13557,0,0,0,0,0
A,13562,1,0,0,0,0
A,13613,0,0,0,0,0
A,13630,1,0,0,0,0
A,13632,0,0,0,0,1
A,13633,1,1,0,0,0
A,13637,1,0,0,0,0
A,13648,0,0,0,0,0
A,13649,0,0,0,0,0
A,13653,1,0,0,0,0
A,13654,0,0,0,0,0
A,13655,0,0,0,0,0
A,13656,0,0,0,0,0
A,13668,0,0,0,0,0
A,13734,1,0,0,0,0
A,13738,0,0,0,0,0
A,13761,0,0,0,0,1
A,13774,0,0,0,0,0
A,13780,0,0,0,0,0
A,13790,0,0,0,0,1
A,13796,0,0,0,0,0
A,13808,1,0,0,0,0
A,13813,0,0,0,0,0
A,13821,1,0,0,0,0
A,13826,0,0,0,0,0
A,13833,0,0,0,0,0
A,13841,0,0,0,0,0
A,13864,0,0,0,0,0
A,13865,0,0,0,0,0
A,13886,0,0,0,0,0
A,13893,0,0,0,0,0
A,13901,0,0,0,0,0
A,13902,0,0,0,0,0
A,13909,0,0,0,0,0
A,13919,1,0,0,0,0
A,13932,1,0,0,0,0
A,13935,0,0,0,0,0
A,13942,0,0,0,0,0
A,13944,1,0,0,0,0
A,13947,0,0,0,0,0
A,13961,0,0,0,0,0
A,13986,0,0,0,0,0
A,13997,1,0,0,0,0
A,14015,0,0,0,0,0
A,14025,0,0,0,0,0
A,14041,0,0,0,0,0
A,14045,1,0,0,0,0
A,14052,0,0,0,0,0
A,14075,0,0,0,0,0
A,14077,0,0,0,0,0
A,14080,1,0,0,0,0
A,14087,1,0,0,0,0
A,14090,0,0,0,0,0
A,14093,1,0,0,0,0
A,14111,1,0,0,0,0
A,14113,0,0,0,0,0
A,14114,1,0,0,0,0
A,14136,0,0,0,0,0
A,14160,0,0,0,0,0
A,14161,0,0,0,0,0
A,14163,1,0,0,0,0
A,14174,0,0,0,0,1
A,14175,0,0,0,0,0
A,14184,0,0,0,0,0
A,14197,1,0,0,0,0
A,14202,0,0,0,0,0
A,14203,0,0,0,0,0
A,14223,0,0,0,0,0
A,14236,0,0,0,0,0
A,14250,0,0,0,0,0
A,14258,0,0,0,0,0
A,14259,0,0,0,0,0
A,14265,0,0,0,0,0
A,14279,0,0,0,0,0
A,14291,0,0,0,0,0
A,14294,0,0,0,0,0
A,14295,0,0,0,0,0
A,14299,1,0,0,0,0
A,14310,1,0,0,0,0
A,14313,1,0,0,0,0
A,14314,0,0,0,0,0
A,14317,1,0,0,0,0
A,14318,0,0,0,0,0
A,14334,0,0,0,0,0
A,14335,0,0,0,0,0
A,14355,0,0,0,0,0
A,14360,0,0,0,0,0
A,14363,1,0,0,0,0
A,14393,1,0,0,0,0
A,14413,0,0,0,0,0
A,14416,1,0,0,0,0
A,14423,0,0,0,0,0
A,14437,1,0,0,0,0
A,14447,0,0,0,0,1
A,14449,0,0,0,0,0
A,14455,0,0,0,0,0
A,14458,1,0,0,0,0
A,14470,0,0,0,0,0
A,14476,0,0,0,0,0
A,14484,1,0,0,0,0
A,14488,0,0,0,0,0
A,14503,0,0,0,0,0
A,14515,0,0,0,0,0
A,14517,0,0,0,0,0
A,14534,1,0,0,0,0
A,14535,1,0,0,0,0
A,14541,0,0,0,0,0
A,14551,0,0,0,0,1
A,14553,0,0,0,0,0
A,14560,0,0,0,0,0
A,14564,1,0,0,0,0
A,14570,1,0,0,0,0
A,14587,1,1,0,0,0
A,14608,0,0,0,0,0
A,14611,0,0,0,0,0
A,14630,1,0,0,0,0
A,14656,0,0,0,0,1
A,14659,1,1,1,66.99,0
A,14671,1,0,0,0,0
A,14673,0,0,0,0,0
A,14678,1,0,0,0,0
A,14680,1,0,0,0,0
A,14696,0,0,0,0,0
A,14710,1,0,0,0,0
A,14711,0,0,0,0,1
A,14712,0,0,0,0,0
A,14726,1,0,0,0,0
A,14740,0,0,0,0,0
A,14761,0,0,0,0,0
A,14776,0,0,0,0,0
A,14778,1,0,0,0,0
A,14788,1,0,0,0,0
A,14800,1,0,0,0,0
A,14819,0,0,0,0,0
A,14822,0,0,0,0,0
A,14824,0,0,0,0,0
A,14848,1,0,0,0,0
A,14851,0,0,0,0,0
A,14861,0,0,0,0,0
A,14878,0,0,0,0,0
A,14908,0,0,0,0,0
A,14917,0,0,0,0,0
A,14919,1,0,0,0,0
A,14939,0,0,0,0,0
A,14943,0,0,0,0,0
A,14948,1,0,0,0,0
A,14973,0,0,0,0,0
A,14977,0,0,0,0,0
A,14980,1,0,0,0,0
A,14990,1,0,0,0,0
A,14996,0,0,0,0,0
A,14998,1,0,0,0,0
A,15005,0,0,0,0,0
A,15017,1,0,0,0,0
A,15023,0,0,0,0,0
A,15049,0,0,0,0,0
A,15051,0,0,0,0,1
A,15052,0,0,0,0,0
A,15056,0,0,0,0,0
A,15070,0,0,0,0,0
A,15098,0,0,0,0,0
A,15101,1,0,0,0,0
A,15102,0,0,0,0,0
A,15107,0,0,0,0,0
A,15110,0,0,0,0,0
A,15113,1,0,0,0,0
A,15121,0,0,0,0,0
A,15126,0,0,0,0,0
A,15127,1,0,0,0,0
A,15129,0,0,0,0,0
A,15135,0,0,0,0,1
A,15138,0,0,0,0,0
A,15157,0,0,0,0,1
A,15200,0,0,0,0,0
A,15242,0,0,0,0,0
A,15245,1,0,0,0,0
A,15248,1,0,0,0,0
A,15268,0,0,0,0,0
A,15275,0,0,0,0,0
A,15292,0,0,0,0,0
A,15298,1,0,0,0,0
A,15303,0,0,0,0,0
A,15316,1,0,0,0,0
A,15320,0,0,0,0,0
A,15324,0,0,0,0,0
A,15353,0,0,0,0,0
A,15372,1,0,0,0,0
A,15378,1,0,0,0,0
A,15384,0,0,0,0,0
A,15393,0,0,0,0,0
A,15394,1,0,0,0,0
A,15400,1,0,0,0,0
A,15402,0,0,0,0,0
A,15408,1,0,0,0,0
A,15409,1,0,0,0,0
A,15411,0,0,0,0,0
A,15415,0,0,0,0,0
A,15425,0,0,0,0,0
A,15445,0,0,0,0,0
A,15449,0,0,0,0,0
A,15453,0,0,0,0,0
A,15460,1,0,0,0,0
A,15463,1,0,0,0,0
A,15471,0,0,0,0,0
A,15472,0,0,0,0,0
A,15474,0,0,0,0,0
A,15476,0,0,0,0,0
A,15483,0,0,0,0,0
A,15487,0,0,0,0,0
A,15503,0,0,0,0,0
A,15510,1,0,0,0,0
A,15516,0,0,0,0,0
A,15518,1,0,0,0,0
A,15536,1,0,0,0,0
A,15537,0,0,0,0,0
A,15540,0,0,0,0,1
A,15544,0,0,0,0,1
A,15556,0,0,0,0,0
A,15570,0,0,0,0,0
A,15588,1,0,0,0,0
A,15589,0,0,0,0,0
A,15592,0,0,0,0,0
A,15611,0,0,0,0,0
A,15615,0,0,0,0,1
A,15661,1,1,0,0,0
A,15668,1,0,0,0,0
A,15674,1,0,0,0,0
A,15680,0,0,0,0,0
A,15687,0,0,0,0,0
A,15694,0,0,0,0,0
A,15697,0,0,0,0,0
A,15705,0,0,0,0,0
A,15715,0,0,0,0,0
A,15722,0,0,0,0,0
A,15727,0,0,0,0,0
A,15753,0,0,0,0,0
A,15763,1,0,0,0,0
A,15781,1,0,0,0,0
A,15785,0,0,0,0,0
A,15806,1,0,0,0,0
A,15808,1,0,0,0,0
A,15817,1,0,0,0,0
A,15820,1,0,0,0,0
A,15825,1,0,0,0,0
A,15827,1,0,0,0,0
A,15853,1,0,0,0,0
A,15856,1,0,0,0,0
A,15879,0,0,0,0,0
A,15887,1,0,0,0,0
A,15891,1,0,0,0,0
A,15895,0,0,0,0,0
A,15898,0,0,0,0,0
A,15901,0,0,0,0,0
A,15918,0,0,0,0,0
A,15921,0,0,0,0,0
A,15922,0,0,0,0,0
A,15932,0,0,0,0,0
A,15936,1,0,0,0,0
A,15943,0,0,0,0,0
A,15944,1,0,0,0,0
A,15962,0,0,0,0,0
A,15969,1,0,0,0,0
A,15972,0,0,0,0,0
A,15989,1,0,0,0,0
A,15996,0,0,0,0,0
A,16001,0,0,0,0,0
A,16002,1,0,0,0,0
A,16004,0,0,0,0,0
A,16044,0,0,0,0,0
A,16060,0,0,0,0,0
A,16063,1,0,0,0,0
A,16072,0,0,0,0,0
A,16073,0,0,0,0,0
A,16096,1,0,0,0,0
A,16112,0,0,0,0,0
A,16123,0,0,0,0,0
A,16131,1,0,0,0,0
A,16154,1,0,0,0,0
A,16162,1,0,0,0,0
A,16164,1,0,0,0,0
A,16168,1,0,0,0,0
A,16180,1,0,0,0,0
A,16181,1,0,0,0,0
A,16205,0,0,0,0,0
A,16217,1,0,0,0,0
A,16245,1,0,0,0,0
A,16247,0,0,0,0,0
A,16252,0,0,0,0,0
A,16255,1,0,0,0,0
A,16261,0,0,0,0,0
A,16274,0,0,0,0,0
A,16278,1,0,0,0,0
A,16314,0,0,0,0,1
A,16318,0,0,0,0,0
A,16349,0,0,0,0,1
A,16350,0,0,0,0,0
A,16353,1,0,0,0,0
A,16355,0,0,0,0,0
A,16365,1,0,0,0,0
A,16366,0,0,0,0,0
A,16382,0,0,0,0,0
A,16389,1,0,0,0,0
A,16390,0,0,0,0,1
A,16397,1,0,0,0,0
A,16404,0,0,0,0,0
A,16407,0,0,0,0,0
A,16416,0,0,0,0,0
A,16418,0,0,0,0,0
A,16419,0,0,0,0,0
A,16420,1,0,0,0,0
A,16422,0,0,0,0,0
A,16428,1,0,0,0,0
A,16431,0,0,0,0,0
A,16449,0,0,0,0,0
A,16456,1,0,0,0,0
A,16461,0,0,0,0,0
A,16463,0,0,0,0,0
A,16476,1,0,0,0,0
A,16493,0,0,0,0,0
A,16495,0,0,0,0,0
A,16496,0,0,0,0,0
A,16498,1,0,0,0,0
A,16515,0,0,0,0,0
A,16526,0,0,0,0,0
A,16531,0,0,0,0,0
A,16533,0,0,0,0,0
A,16543,0,0,0,0,0
A,16546,1,0,0,0,0
A,16555,1,0,0,0,0
A,16565,0,0,0,0,1
A,16571,0,0,0,0,0
A,16574,0,0,0,0,0
A,16589,0,0,0,0,0
A,16591,0,0,0,0,0
A,16592,0,0,0,0,0
A,16621,1,0,0,0,0
A,16648,0,0,0,0,0
A,16649,1,0,0,0,0
A,16657,0,0,0,0,0
A,16664,1,0,0,0,0
A,16667,0,0,0,0,1
A,16704,1,0,0,0,0
A,16709,0,0,0,0,0
A,16718,1,0,0,0,0
A,16727,0,0,0,0,0
A,16728,0,0,0,0,0
A,16735,1,0,0,0,0
A,16757,1,0,0,0,0
A,16764,0,0,0,0,0
A,16770,1,0,0,0,0
A,16788,1,0,0,0,0
A,16803,0,0,0,0,0
A,16835,0,0,0,0,0
A,16840,0,0,0,0,0
A,16845,0,0,0,0,0
A,16858,0,0,0,0,0
A,16868,1,0,0,0,0
A,16877,0,0,0,0,1
A,16892,0,0,0,0,1
A,16909,1,0,0,0,0
A,16912,0,0,0,0,0
A,16926,0,0,0,0,0
A,17010,1,0,0,0,0
A,17036,0,0,0,0,0
A,17037,0,0,0,0,0
A,17061,1,0,0,0,0
A,17063,0,0,0,0,0
A,17070,1,0,0,0,0
A,17073,1,0,0,0,0
A,17114,0,0,0,0,0
A,17115,0,0,0,0,0
A,17119,0,0,0,0,0
A,17122,0,0,0,0,0
A,17123,1,0,0,0,0
A,17126,1,0,0,0,0
A,17127,0,0,0,0,0
A,17128,0,0,0,0,0
A,17131,1,0,0,0,0
A,17142,1,0,0,0,0
A,17150,1,0,0,0,0
A,17154,0,0,0,0,0
A,17170,1,0,0,0,0
A,17198,1,0,0,0,0
A,17232,0,0,0,0,1
A,17234,1,0,0,0,0
A,17241,1,0,0,0,0
A,17245,0,0,0,0,0
A,17261,0,0,0,0,0
A,17282,0,0,0,0,0
A,17284,0,0,0,0,0
A,17286,1,0,0,0,0
A,17293,0,0,0,0,0
A,17303,0,0,0,0,0
A,17311,0,0,0,0,0
A,17314,0,0,0,0,0
A,17322,1,0,0,0,0
A,17325,1,0,0,0,0
A,17330,0,0,0,0,1
A,17354,1,0,0,0,0
A,17356,1,0,0,0,0
A,17362,1,0,0,0,0
A,17368,1,0,0,0,0
A,17384,1,1,0,0,0
A,17396,1,0,0,0,0
A,17419,0,0,0,0,0
A,17422,1,0,0,0,0
A,17425,0,0,0,0,0
A,17491,1,0,0,0,0
A,17492,1,0,0,0,0
A,17515,1,0,0,0,0
A,17516,1,0,0,0,0
A,17522,0,0,0,0,0
A,17525,1,0,0,0,0
A,17530,0,0,0,0,0
A,17551,1,0,0,0,0
A,17566,0,0,0,0,0
A,17573,0,0,0,0,0
A,17579,0,0,0,0,0
A,17586,0,0,0,0,0
A,17593,0,0,0,0,0
A,17594,0,0,0,0,0
A,17603,0,0,0,0,0
A,17605,0,0,0,0,0
A,17608,0,0,0,0,0
A,17616,0,0,0,0,1
A,17619,0,0,0,0,0
A,17620,1,0,0,0,0
A,17623,0,0,0,0,0
A,17630,1,0,0,0,0
A,17642,1,1,0,0,0
A,17654,1,0,0,0,0
A,17657,0,0,0,0,0
A,17692,1,0,0,0,0
A,17695,0,0,0,0,0
A,17708,1,0,0,0,0
A,17727,1,0,0,0,0
A,17764,1,0,0,0,0
A,17765,1,0,0,0,0
A,17778,0,0,0,0,0
A,17797,1,0,0,0,0
A,17801,0,0,0,0,0
A,17823,1,0,0,0,0
A,17825,1,0,0,0,0
A,17828,0,0,0,0,0
A,17834,0,0,0,0,0
A,17842,0,0,0,0,1
A,17851,0,0,0,0,0
A,17869,0,0,0,0,0
A,17873,1,0,0,0,0
A,17880,0,0,0,0,0
A,17885,0,0,0,0,0
A,17890,1,0,0,0,0
A,17899,0,0,0,0,0
A,17900,0,0,0,0,0
A,17903,1,0,0,0,0
A,17910,1,0,0,0,0
A,17925,0,0,0,0,0
A,17926,1,0,0,0,0
A,17931,0,0,0,0,0
A,17944,0,0,0,0,0
A,17961,0,0,0,0,0
A,17964,1,0,0,0,0
A,17971,1,0,0,0,0
A,17976,0,0,0,0,0
A,17978,0,0,0,0,0
A,17984,0,0,0,0,0
A,17997,1,0,0,0,0
A,18026,1,0,0,0,0
A,18033,0,0,0,0,0
A,18035,0,0,0,0,0
A,18036,0,0,0,0,0
A,18037,0,0,0,0,0
A,18039,0,0,0,0,0
A,18040,1,0,0,0,0
A,18046,1,0,0,0,0
A,18048,0,0,0,0,0
A,18050,0,0,0,0,1
A,18051,1,0,0,0,0
A,18057,0,0,0,0,0
A,18060,0,0,0,0,0
A,18079,0,0,0,0,0
A,18125,1,0,0,0,0
A,18127,0,0,0,0,0
A,18130,0,0,0,0,0
A,18135,1,0,0,0,0
A,18139,0,0,0,0,0
A,18183,0,0,0,0,0
A,18187,0,0,0,0,1
A,18210,1,0,0,0,0
A,18213,1,1,0,0,0
A,18216,1,0,0,0,0
A,18236,1,0,0,0,0
A,18240,1,0,0,0,0
A,18244,0,0,0,0,0
